data
[]
"['DWM1001', 'TWR', 'Real', 'Time', 'Location', 'System']"
[]
"['Copyright', ':', '2016-2019', 'LEAPS', 'and', 'Decawave']"
"['License', ':', 'Please', 'visit', 'https://decawave.com/dwm1001_license']"
"['Compiled', ':', 'Mar', '27', '2019', '03:35:59']"
[]
"['Help', ':', '?', 'or', 'help']"
[]
"['dwm>', 'les']"
"['dwm>', 'CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3112', 'est[0.88,0.44,0.09,58]']"
"['1495[0.00,4.00,0.00]=1.43', 'CD37[0.00,0.00,0.00]=3.25', '5B01[4.00,4.00,0.00]=3.43', '592F[4.00,0.00,0.00]=4.35', 'le_us=2838', 'est[0.86,3.08,-0.28,43]']"
"['1495[0.00,4.00,0.00]=1.41', 'CD37[0.00,0.00,0.00]=3.36', '5B01[4.00,4.00,0.00]=3.45', '592F[4.00,0.00,0.00]=4.33', 'le_us=2594', 'est[0.84,3.10,0.00,37]']"
"['1495[0.00,4.00,0.00]=1.40', 'CD37[0.00,0.00,0.00]=3.42', '5B01[4.00,4.00,0.00]=3.45', '592F[4.00,0.00,0.00]=4.31', 'le_us=2594', 'est[0.82,3.13,0.22,35]']"
"['1495[0.00,4.00,0.00]=1.41', 'CD37[0.00,0.00,0.00]=4.24', '5B01[4.00,4.00,0.00]=3.45', '592F[4.00,0.00,0.00]=4.33', 'le_us=3356', 'est[0.80,3.06,0.09,55]']"
"['1495[0.00,4.00,0.00]=1.44', 'CD37[0.00,0.00,0.00]=3.39', '5B01[4.00,4.00,0.00]=3.46', '592F[4.00,0.00,0.00]=4.35', 'le_us=2563', 'est[0.79,3.09,0.29,36]']"
"['1495[0.00,4.00,0.00]=1.43', 'CD37[0.00,0.00,0.00]=3.26', '5B01[4.00,4.00,0.00]=3.46', '592F[4.00,0.00,0.00]=4.38', 'le_us=2838', 'est[0.78,3.08,0.42,41]']"
"['1495[0.00,4.00,0.00]=1.40', 'CD37[0.00,0.00,0.00]=3.46', '5B01[4.00,4.00,0.00]=3.45', '592F[4.00,0.00,0.00]=4.35', 'le_us=2624', 'est[0.78,3.13,0.54,33]']"
"['1495[0.00,4.00,0.00]=1.46', 'CD37[0.00,0.00,0.00]=3.37', '5B01[4.00,4.00,0.00]=3.45', '592F[4.00,0.00,0.00]=4.34', 'le_us=2594', 'est[0.78,3.13,0.63,37]']"
"['1495[0.00,4.00,0.00]=1.41', 'CD37[0.00,0.00,0.00]=4.28', '5B01[4.00,4.00,0.00]=3.46', '592F[4.00,0.00,0.00]=4.28', 'le_us=3723', 'est[0.76,3.06,0.32,50]']"
"['1495[0.00,4.00,0.00]=1.41', 'CD37[0.00,0.00,0.00]=3.32', '5B01[4.00,4.00,0.00]=3.51', '592F[4.00,0.00,0.00]=4.36', 'le_us=2624', 'est[0.75,3.07,0.45,37]']"
"['1495[0.00,4.00,0.00]=1.44', 'CD37[0.00,0.00,0.00]=3.28', '5B01[4.00,4.00,0.00]=3.43', '592F[4.00,0.00,0.00]=4.32', 'le_us=2594', 'est[0.76,3.08,0.54,42]']"
"['1495[0.00,4.00,0.00]=1.38', 'CD37[0.00,0.00,0.00]=4.07', '5B01[4.00,4.00,0.00]=3.52', '592F[4.00,0.00,0.00]=4.38', 'le_us=3051', 'est[0.74,3.02,0.32,52]']"
"['1495[0.00,4.00,0.00]=1.44', 'CD37[0.00,0.00,0.00]=3.35', '5B01[4.00,4.00,0.00]=3.42', '592F[4.00,0.00,0.00]=4.33', 'le_us=2594', 'est[0.75,3.05,0.45,39]']"
"['1495[0.00,4.00,0.00]=1.45', 'CD37[0.00,0.00,0.00]=3.21', '5B01[4.00,4.00,0.00]=3.50', '592F[4.00,0.00,0.00]=4.36', 'le_us=2868', 'est[0.75,3.04,0.53,42]']"
"['1495[0.00,4.00,0.00]=1.47', 'CD37[0.00,0.00,0.00]=3.13', '5B01[4.00,4.00,0.00]=3.51', '592F[4.00,0.00,0.00]=4.32', 'le_us=2838', 'est[0.74,3.02,0.58,45]']"
"['1495[0.00,4.00,0.00]=1.49', 'CD37[0.00,0.00,0.00]=3.14', '5B01[4.00,4.00,0.00]=3.44', '592F[4.00,0.00,0.00]=4.26', 'le_us=2868', 'est[0.76,3.00,0.61,47]']"
"['1495[0.00,4.00,0.00]=1.51', 'CD37[0.00,0.00,0.00]=3.20', '5B01[4.00,4.00,0.00]=3.50', '592F[4.00,0.00,0.00]=4.21', 'le_us=2777', 'est[0.76,3.00,0.67,42]']"
"['1495[0.00,4.00,0.00]=1.54', 'CD37[0.00,0.00,0.00]=3.09', '5B01[4.00,4.00,0.00]=3.55', '592F[4.00,0.00,0.00]=4.25', 'le_us=2868', 'est[0.75,2.98,0.70,44]']"
"['1495[0.00,4.00,0.00]=1.58', 'CD37[0.00,0.00,0.00]=3.15', '5B01[4.00,4.00,0.00]=3.50', '592F[4.00,0.00,0.00]=4.22', 'le_us=2624', 'est[0.76,2.97,0.74,44]']"
"['1495[0.00,4.00,0.00]=1.57', 'CD37[0.00,0.00,0.00]=3.09', '5B01[4.00,4.00,0.00]=3.55', '592F[4.00,0.00,0.00]=4.23', 'le_us=2838', 'est[0.75,2.94,0.76,45]']"
"['1495[0.00,4.00,0.00]=1.62', 'CD37[0.00,0.00,0.00]=3.10', '5B01[4.00,4.00,0.00]=3.55', '592F[4.00,0.00,0.00]=4.23', 'le_us=2868', 'est[0.75,2.93,0.79,44]']"
"['1495[0.00,4.00,0.00]=1.59', 'CD37[0.00,0.00,0.00]=3.01', '5B01[4.00,4.00,0.00]=3.61', '592F[4.00,0.00,0.00]=4.22', 'le_us=2807', 'est[0.74,2.90,0.80,46]']"
"['1495[0.00,4.00,0.00]=1.63', 'CD37[0.00,0.00,0.00]=2.91', '5B01[4.00,4.00,0.00]=3.61', '592F[4.00,0.00,0.00]=4.22', 'le_us=2868', 'est[0.73,2.86,0.78,50]']"
"['1495[0.00,4.00,0.00]=1.69', 'CD37[0.00,0.00,0.00]=2.94', '5B01[4.00,4.00,0.00]=3.63', '592F[4.00,0.00,0.00]=4.24', 'le_us=2807', 'est[0.72,2.82,0.80,48]']"
"['1495[0.00,4.00,0.00]=1.71', 'CD37[0.00,0.00,0.00]=2.83', '5B01[4.00,4.00,0.00]=3.69', '592F[4.00,0.00,0.00]=4.17', 'le_us=2838', 'est[0.71,2.78,0.80,51]']"
"['1495[0.00,4.00,0.00]=1.70', 'CD37[0.00,0.00,0.00]=2.88', '5B01[4.00,4.00,0.00]=3.62', '592F[4.00,0.00,0.00]=4.12', 'le_us=2868', 'est[0.71,2.75,0.79,50]']"
"['1495[0.00,4.00,0.00]=1.78', 'CD37[0.00,0.00,0.00]=2.81', '5B01[4.00,4.00,0.00]=3.63', '592F[4.00,0.00,0.00]=4.07', 'le_us=2868', 'est[0.72,2.71,0.79,53]']"
"['1495[0.00,4.00,0.00]=1.82', 'CD37[0.00,0.00,0.00]=3.99', '5B01[4.00,4.00,0.00]=3.64', '592F[4.00,0.00,0.00]=4.16', 'le_us=2655', 'est[0.73,2.66,0.41,57]']"
"['1495[0.00,4.00,0.00]=1.90', 'CD37[0.00,0.00,0.00]=4.04', '5B01[4.00,4.00,0.00]=3.68', '592F[4.00,0.00,0.00]=4.10', 'le_us=2655', 'est[0.74,2.60,0.13,59]']"
"['1495[0.00,4.00,0.00]=1.90', 'CD37[0.00,0.00,0.00]=4.06', '5B01[4.00,4.00,0.00]=3.64', '592F[4.00,0.00,0.00]=4.13', 'le_us=2685', 'est[0.75,2.57,-0.10,57]']"
"['1495[0.00,4.00,0.00]=1.99', 'CD37[0.00,0.00,0.00]=4.04', '5B01[4.00,4.00,0.00]=3.70', '592F[4.00,0.00,0.00]=4.07', 'le_us=2655', 'est[0.76,2.52,-0.28,59]']"
"['1495[0.00,4.00,0.00]=1.99', 'CD37[0.00,0.00,0.00]=4.00', '5B01[4.00,4.00,0.00]=3.68', '592F[4.00,0.00,0.00]=4.06', 'le_us=2685', 'est[0.77,2.48,-0.41,59]']"
"['1495[0.00,4.00,0.00]=1.99', 'CD37[0.00,0.00,0.00]=4.07', '5B01[4.00,4.00,0.00]=3.73', '592F[4.00,0.00,0.00]=4.09', 'le_us=2655', 'est[0.77,2.44,-0.51,58]']"
"['1495[0.00,4.00,0.00]=2.02', 'CD37[0.00,0.00,0.00]=4.71', '5B01[4.00,4.00,0.00]=3.72', '592F[4.00,0.00,0.00]=3.96', 'le_us=3875', 'est[0.77,2.39,-0.53,67]']"
"['1495[0.00,4.00,0.00]=2.04', 'CD37[0.00,0.00,0.00]=4.67', '5B01[4.00,4.00,0.00]=3.74', '592F[4.00,0.00,0.00]=3.96', 'le_us=3906', 'est[0.77,2.35,-0.56,66]']"
"['1495[0.00,4.00,0.00]=2.11', 'CD37[0.00,0.00,0.00]=4.66', '5B01[4.00,4.00,0.00]=3.81', '592F[4.00,0.00,0.00]=3.92', 'le_us=3997', 'est[0.76,2.29,-0.55,69]']"
"['1495[0.00,4.00,0.00]=2.15', 'CD37[0.00,0.00,0.00]=2.75', '5B01[4.00,4.00,0.00]=3.81', '592F[4.00,0.00,0.00]=3.93', 'le_us=2868', 'est[0.76,2.31,-0.12,47]']"
"['1495[0.00,4.00,0.00]=2.19', 'CD37[0.00,0.00,0.00]=2.71', '5B01[4.00,4.00,0.00]=3.85', '592F[4.00,0.00,0.00]=3.90', 'le_us=2807', 'est[0.76,2.31,0.21,47]']"
"['1495[0.00,4.00,0.00]=2.26', 'CD37[0.00,0.00,0.00]=2.64', '5B01[4.00,4.00,0.00]=3.85', '592F[4.00,0.00,0.00]=3.97', 'le_us=2777', 'est[0.78,2.29,0.45,51]']"
"['1495[0.00,4.00,0.00]=1.89', 'CD37[0.00,0.00,0.00]=2.62', '5B01[4.00,4.00,0.00]=3.82', '592F[4.00,0.00,0.00]=3.91', 'le_us=2960', 'est[0.74,2.32,0.54,52]']"
"['1495[0.00,4.00,0.00]=1.93', 'CD37[0.00,0.00,0.00]=2.57', '5B01[4.00,4.00,0.00]=3.75', '592F[4.00,0.00,0.00]=3.93', 'le_us=3051', 'est[0.73,2.33,0.58,59]']"
"['1495[0.00,4.00,0.00]=2.04', 'CD37[0.00,0.00,0.00]=2.50', '5B01[4.00,4.00,0.00]=3.79', '592F[4.00,0.00,0.00]=3.89', 'le_us=3021', 'est[0.73,2.31,0.63,60]']"
"['1495[0.00,4.00,0.00]=2.04', 'CD37[0.00,0.00,0.00]=2.52', '5B01[4.00,4.00,0.00]=3.82', '592F[4.00,0.00,0.00]=3.89', 'le_us=3051', 'est[0.72,2.30,0.68,57]']"
"['1495[0.00,4.00,0.00]=2.07', 'CD37[0.00,0.00,0.00]=2.46', '5B01[4.00,4.00,0.00]=3.80', '592F[4.00,0.00,0.00]=3.84', 'le_us=3021', 'est[0.72,2.28,0.71,61]']"
"['1495[0.00,4.00,0.00]=2.22', 'CD37[0.00,0.00,0.00]=2.45', '5B01[4.00,4.00,0.00]=3.81', '592F[4.00,0.00,0.00]=3.85', 'le_us=2777', 'est[0.76,2.25,0.76,62]']"
"['1495[0.00,4.00,0.00]=2.32', 'CD37[0.00,0.00,0.00]=2.43', '5B01[4.00,4.00,0.00]=3.84', '592F[4.00,0.00,0.00]=3.83', 'le_us=2777', 'est[0.78,2.20,0.81,62]']"
"['1495[0.00,4.00,0.00]=2.14', 'CD37[0.00,0.00,0.00]=2.47', '5B01[4.00,4.00,0.00]=3.85', '592F[4.00,0.00,0.00]=3.80', 'le_us=3021', 'est[0.77,2.20,0.83,58]']"
"['1495[0.00,4.00,0.00]=2.22', 'CD37[0.00,0.00,0.00]=2.43', '5B01[4.00,4.00,0.00]=3.87', '592F[4.00,0.00,0.00]=3.78', 'le_us=2868', 'est[0.76,2.18,0.85,58]']"
"['1495[0.00,4.00,0.00]=2.34', 'CD37[0.00,0.00,0.00]=2.42', '5B01[4.00,4.00,0.00]=3.88', '592F[4.00,0.00,0.00]=3.83', 'le_us=2807', 'est[0.78,2.15,0.89,60]']"
"['1495[0.00,4.00,0.00]=2.30', 'CD37[0.00,0.00,0.00]=2.42', '5B01[4.00,4.00,0.00]=3.87', '592F[4.00,0.00,0.00]=3.79', 'le_us=2838', 'est[0.78,2.13,0.91,59]']"
"['1495[0.00,4.00,0.00]=2.62', 'CD37[0.00,0.00,0.00]=2.40', '5B01[4.00,4.00,0.00]=3.92', '592F[4.00,0.00,0.00]=3.73', 'le_us=2807', 'est[0.83,2.06,0.97,56]']"
"['1495[0.00,4.00,0.00]=2.63', 'CD37[0.00,0.00,0.00]=2.52', '5B01[4.00,4.00,0.00]=4.01', '592F[4.00,0.00,0.00]=3.70', 'le_us=2868', 'est[0.89,2.03,1.03,58]']"
"['1495[0.00,4.00,0.00]=2.62', 'CD37[0.00,0.00,0.00]=2.43', '5B01[4.00,4.00,0.00]=4.07', '592F[4.00,0.00,0.00]=3.75', 'le_us=2838', 'est[0.91,1.99,1.07,56]']"
"['CD37[0.00,0.00,0.00]=2.37', '1495[0.00,4.00,0.00]=2.70', '592F[4.00,0.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=3.76', 'le_us=2807', 'est[0.93,1.94,0.50,54]']"
"['CD37[0.00,0.00,0.00]=2.30', '1495[0.00,4.00,0.00]=2.61', '592F[4.00,0.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=3.83', 'le_us=2838', 'est[0.95,1.91,0.12,61]']"
"['CD37[0.00,0.00,0.00]=2.37', '1495[0.00,4.00,0.00]=2.63', '592F[4.00,0.00,0.00]=3.61', '5B01[4.00,4.00,0.00]=3.68', 'le_us=2807', 'est[0.99,1.89,-0.17,64]']"
"['CD37[0.00,0.00,0.00]=2.35', '1495[0.00,4.00,0.00]=2.67', '592F[4.00,0.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=3.83', 'le_us=2838', 'est[1.01,1.87,-0.40,60]']"
"['CD37[0.00,0.00,0.00]=2.33', '1495[0.00,4.00,0.00]=2.67', '592F[4.00,0.00,0.00]=3.59', '5B01[4.00,4.00,0.00]=3.72', 'le_us=2807', 'est[1.03,1.85,-0.56,63]']"
"['CD37[0.00,0.00,0.00]=2.28', '1495[0.00,4.00,0.00]=2.76', '592F[4.00,0.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=3.69', 'le_us=2868', 'est[1.02,1.81,-0.71,55]']"
"['CD37[0.00,0.00,0.00]=2.27', '1495[0.00,4.00,0.00]=2.71', '592F[4.00,0.00,0.00]=3.57', '5B01[4.00,4.00,0.00]=3.84', 'le_us=2838', 'est[1.03,1.79,-0.79,61]']"
"['CD37[0.00,0.00,0.00]=2.19', '1495[0.00,4.00,0.00]=2.78', '592F[4.00,0.00,0.00]=3.60', '5B01[4.00,4.00,0.00]=3.73', 'le_us=2868', 'est[1.02,1.75,-0.86,56]']"
"['CD37[0.00,0.00,0.00]=2.18', '1495[0.00,4.00,0.00]=2.84', '592F[4.00,0.00,0.00]=3.56', '5B01[4.00,4.00,0.00]=3.83', 'le_us=2868', 'est[1.02,1.71,-0.92,55]']"
"['CD37[0.00,0.00,0.00]=2.25', '1495[0.00,4.00,0.00]=2.86', '592F[4.00,0.00,0.00]=3.56', '5B01[4.00,4.00,0.00]=3.78', 'le_us=2868', 'est[1.03,1.68,-0.98,54]']"
"['CD37[0.00,0.00,0.00]=2.15', '1495[0.00,4.00,0.00]=2.89', '592F[4.00,0.00,0.00]=3.55', '5B01[4.00,4.00,0.00]=3.87', 'le_us=2838', 'est[1.02,1.65,-1.02,53]']"
"['CD37[0.00,0.00,0.00]=2.09', '1495[0.00,4.00,0.00]=2.96', '592F[4.00,0.00,0.00]=3.54', '5B01[4.00,4.00,0.00]=3.86', 'le_us=2868', 'est[1.01,1.60,-1.05,51]']"
"['CD37[0.00,0.00,0.00]=2.12', '1495[0.00,4.00,0.00]=2.91', '592F[4.00,0.00,0.00]=3.53', '5B01[4.00,4.00,0.00]=3.90', 'le_us=2868', 'est[1.01,1.57,-1.06,53]']"
"['CD37[0.00,0.00,0.00]=2.06', '1495[0.00,4.00,0.00]=2.92', '592F[4.00,0.00,0.00]=3.50', '5B01[4.00,4.00,0.00]=3.94', 'le_us=2868', 'est[1.00,1.55,-1.06,54]']"
"['CD37[0.00,0.00,0.00]=2.04', '1495[0.00,4.00,0.00]=2.97', '592F[4.00,0.00,0.00]=3.53', '5B01[4.00,4.00,0.00]=3.96', 'le_us=2868', 'est[0.99,1.51,-1.07,51]']"
"['CD37[0.00,0.00,0.00]=2.01', '1495[0.00,4.00,0.00]=3.07', '592F[4.00,0.00,0.00]=3.49', '5B01[4.00,4.00,0.00]=3.96', 'le_us=2838', 'est[0.99,1.47,-1.09,48]']"
"['CD37[0.00,0.00,0.00]=2.00', '1495[0.00,4.00,0.00]=3.05', '592F[4.00,0.00,0.00]=3.48', '5B01[4.00,4.00,0.00]=3.91', 'le_us=2838', 'est[0.99,1.44,-1.09,50]']"
"['CD37[0.00,0.00,0.00]=1.93', '1495[0.00,4.00,0.00]=3.11', '592F[4.00,0.00,0.00]=3.48', '5B01[4.00,4.00,0.00]=4.00', 'le_us=2838', 'est[0.98,1.39,-1.10,47]']"
"['CD37[0.00,0.00,0.00]=1.90', '1495[0.00,4.00,0.00]=3.19', '592F[4.00,0.00,0.00]=3.45', '5B01[4.00,4.00,0.00]=4.01', 'le_us=2594', 'est[0.98,1.34,-1.11,45]']"
"['CD37[0.00,0.00,0.00]=1.88', '1495[0.00,4.00,0.00]=3.17', '592F[4.00,0.00,0.00]=3.44', '5B01[4.00,4.00,0.00]=3.97', 'le_us=2594', 'est[0.97,1.30,-1.10,46]']"
"['CD37[0.00,0.00,0.00]=1.82', '1495[0.00,4.00,0.00]=3.19', '592F[4.00,0.00,0.00]=3.47', '5B01[4.00,4.00,0.00]=4.11', 'le_us=2838', 'est[0.96,1.26,-1.10,44]']"
"['CD37[0.00,0.00,0.00]=1.82', '1495[0.00,4.00,0.00]=3.27', '592F[4.00,0.00,0.00]=3.36', '5B01[4.00,4.00,0.00]=4.09', 'le_us=2868', 'est[0.97,1.22,-1.09,45]']"
"['CD37[0.00,0.00,0.00]=1.78', '1495[0.00,4.00,0.00]=3.01', '592F[4.00,0.00,0.00]=3.39', '5B01[4.00,4.00,0.00]=4.13', 'le_us=2777', 'est[0.97,1.23,-1.02,56]']"
"['CD37[0.00,0.00,0.00]=1.77', '1495[0.00,4.00,0.00]=3.07', '592F[4.00,0.00,0.00]=3.41', '5B01[4.00,4.00,0.00]=4.14', 'le_us=2838', 'est[0.96,1.22,-0.98,52]']"
"['CD37[0.00,0.00,0.00]=1.75', '1495[0.00,4.00,0.00]=3.04', '592F[4.00,0.00,0.00]=3.39', '5B01[4.00,4.00,0.00]=4.09', 'le_us=2838', 'est[0.96,1.22,-0.94,54]']"
"['CD37[0.00,0.00,0.00]=1.71', '1495[0.00,4.00,0.00]=2.99', '592F[4.00,0.00,0.00]=3.34', '5B01[4.00,4.00,0.00]=4.16', 'le_us=2777', 'est[0.96,1.23,-0.87,59]']"
"['CD37[0.00,0.00,0.00]=1.68', '1495[0.00,4.00,0.00]=3.05', '592F[4.00,0.00,0.00]=3.37', '5B01[4.00,4.00,0.00]=4.16', 'le_us=2807', 'est[0.96,1.22,-0.83,56]']"
"['CD37[0.00,0.00,0.00]=1.65', '1495[0.00,4.00,0.00]=3.10', '592F[4.00,0.00,0.00]=3.34', '5B01[4.00,4.00,0.00]=4.22', 'le_us=2807', 'est[0.96,1.20,-0.81,54]']"
"['CD37[0.00,0.00,0.00]=1.62', '1495[0.00,4.00,0.00]=3.15', '592F[4.00,0.00,0.00]=3.35', '5B01[4.00,4.00,0.00]=4.14', 'le_us=2838', 'est[0.95,1.17,-0.80,51]']"
"['CD37[0.00,0.00,0.00]=1.62', '1495[0.00,4.00,0.00]=3.17', '592F[4.00,0.00,0.00]=3.35', '5B01[4.00,4.00,0.00]=4.23', 'le_us=2807', 'est[0.95,1.15,-0.80,50]']"
"['CD37[0.00,0.00,0.00]=1.60', '1495[0.00,4.00,0.00]=3.24', '592F[4.00,0.00,0.00]=3.34', '5B01[4.00,4.00,0.00]=4.23', 'le_us=2868', 'est[0.94,1.11,-0.80,48]']"
"['CD37[0.00,0.00,0.00]=1.56', '1495[0.00,4.00,0.00]=3.29', '592F[4.00,0.00,0.00]=3.41', '5B01[4.00,4.00,0.00]=4.22', 'le_us=2563', 'est[0.92,1.07,-0.82,42]']"
"['CD37[0.00,0.00,0.00]=1.50', '1495[0.00,4.00,0.00]=3.32', '592F[4.00,0.00,0.00]=3.32', '5B01[4.00,4.00,0.00]=4.28', 'le_us=2868', 'est[0.91,1.03,-0.81,45]']"
"['CD37[0.00,0.00,0.00]=1.51', '1495[0.00,4.00,0.00]=3.39', '592F[4.00,0.00,0.00]=3.33', '5B01[4.00,4.00,0.00]=4.29', 'le_us=2594', 'est[0.91,0.99,-0.83,41]']"
"['CD37[0.00,0.00,0.00]=1.46', '1495[0.00,4.00,0.00]=3.45', '592F[4.00,0.00,0.00]=3.35', '5B01[4.00,4.00,0.00]=4.22', 'le_us=2929', 'est[0.90,0.93,-0.84,38]']"
"['CD37[0.00,0.00,0.00]=1.45', '1495[0.00,4.00,0.00]=3.00', '592F[4.00,0.00,0.00]=3.26', '5B01[4.00,4.00,0.00]=4.31', 'le_us=3540', 'est[0.89,0.98,-0.79,53]']"
"['CD37[0.00,0.00,0.00]=1.44', '1495[0.00,4.00,0.00]=4.09', '592F[4.00,0.00,0.00]=3.21', '5B01[4.00,4.00,0.00]=4.33', 'le_us=2990', 'est[0.91,0.97,-0.47,53]']"
"['CD37[0.00,0.00,0.00]=1.39', '1495[0.00,4.00,0.00]=3.40', '592F[4.00,0.00,0.00]=3.29', '5B01[4.00,4.00,0.00]=4.37', 'le_us=2838', 'est[0.91,0.93,-0.53,43]']"
"['CD37[0.00,0.00,0.00]=1.32', '1495[0.00,4.00,0.00]=3.42', '592F[4.00,0.00,0.00]=3.26', '5B01[4.00,4.00,0.00]=4.38', 'le_us=2807', 'est[0.90,0.88,-0.55,43]']"
"['CD37[0.00,0.00,0.00]=1.32', '592F[4.00,0.00,0.00]=3.28', '1495[0.00,4.00,0.00]=3.46', '5B01[4.00,4.00,0.00]=4.37', 'le_us=2746', 'est[0.90,0.84,-0.24,40]']"
"['CD37[0.00,0.00,0.00]=1.33', '592F[4.00,0.00,0.00]=3.26', '1495[0.00,4.00,0.00]=3.41', '5B01[4.00,4.00,0.00]=4.53', 'le_us=2807', 'est[0.89,0.82,-0.03,43]']"
"['CD37[0.00,0.00,0.00]=1.28', '592F[4.00,0.00,0.00]=3.26', '1495[0.00,4.00,0.00]=3.95', '5B01[4.00,4.00,0.00]=4.41', 'le_us=3051', 'est[1.04,0.63,-0.16,60]']"
"['CD37[0.00,0.00,0.00]=1.30', '592F[4.00,0.00,0.00]=3.27', '1495[0.00,4.00,0.00]=3.52', '5B01[4.00,4.00,0.00]=4.46', 'le_us=2807', 'est[1.00,0.64,0.06,42]']"
"['CD37[0.00,0.00,0.00]=1.23', '592F[4.00,0.00,0.00]=3.26', '1495[0.00,4.00,0.00]=3.61', '5B01[4.00,4.00,0.00]=4.53', 'le_us=2624', 'est[0.96,0.62,0.21,47]']"
"['CD37[0.00,0.00,0.00]=1.24', '592F[4.00,0.00,0.00]=3.21', '1495[0.00,4.00,0.00]=4.11', '5B01[4.00,4.00,0.00]=4.49', 'le_us=3204', 'est[1.11,0.41,0.04,64]']"
"['CD37[0.00,0.00,0.00]=1.23', '592F[4.00,0.00,0.00]=3.25', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.60', 'le_us=2624', 'est[1.05,0.43,0.21,49]']"
"['CD37[0.00,0.00,0.00]=1.18', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.57', 'le_us=2716', 'est[1.01,0.44,0.31,57]']"
"['CD37[0.00,0.00,0.00]=1.16', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.76', '5B01[4.00,4.00,0.00]=4.52', 'le_us=2777', 'est[0.99,0.43,0.38,58]']"
"['CD37[0.00,0.00,0.00]=1.18', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.60', 'le_us=2746', 'est[0.96,0.42,0.46,57]']"
"['CD37[0.00,0.00,0.00]=1.17', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.94', '5B01[4.00,4.00,0.00]=4.62', 'le_us=2777', 'est[0.95,0.37,0.52,61]']"
"['CD37[0.00,0.00,0.00]=1.12', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=4.00', '5B01[4.00,4.00,0.00]=4.58', 'le_us=3112', 'est[0.93,0.32,0.56,62]']"
"['CD37[0.00,0.00,0.00]=1.13', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.40', '5B01[4.00,4.00,0.00]=4.67', 'le_us=3723', 'est[0.92,0.40,0.56,50]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.21', '1495[0.00,4.00,0.00]=3.81', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2807', 'est[0.90,0.38,0.56,59]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.21', '1495[0.00,4.00,0.00]=3.84', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2777', 'est[0.89,0.36,0.56,60]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=4.02', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3112', 'est[0.89,0.30,0.57,62]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=4.13', '5B01[4.00,4.00,0.00]=4.67', 'le_us=3295', 'est[0.89,0.23,0.58,64]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.86', '5B01[4.00,4.00,0.00]=4.64', 'le_us=2777', 'est[0.89,0.24,0.58,60]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=4.10', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3082', 'est[0.88,0.19,0.59,64]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3051', 'est[0.91,0.21,0.31,59]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.88', '5B01[4.00,4.00,0.00]=4.62', 'le_us=2960', 'est[0.91,0.22,0.37,60]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=4.04', '5B01[4.00,4.00,0.00]=4.74', 'le_us=2929', 'est[0.90,0.19,0.43,63]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.86', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2746', 'est[0.89,0.22,0.46,60]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.89', '5B01[4.00,4.00,0.00]=4.66', 'le_us=2929', 'est[0.89,0.23,0.48,60]']"
